sample_id,sample_date,temp_daily_mean
Q2,1997-12-16T00:00:00Z,24
Q2,1997-12-23T00:00:00Z,24
Q2,1998-01-07T00:00:00Z,23
Q2,1998-01-20T00:00:00Z,23
Q2,1998-01-27T00:00:00Z,23
Q2,1998-02-03T00:00:00Z,24
Q2,1998-02-10T00:00:00Z,22
Q2,1998-02-17T00:00:00Z,23
Q2,1998-02-24T00:00:00Z,23
Q2,1998-03-03T00:00:00Z,22
Q2,1998-03-10T00:00:00Z,21
Q2,1998-03-24T00:00:00Z,23
Q2,1998-03-31T00:00:00Z,22
Q2,1998-04-07T00:00:00Z,23
Q2,1998-04-14T00:00:00Z,22
Q2,1998-04-28T00:00:00Z,23
Q2,1998-05-05T00:00:00Z,23
Q2,1998-05-12T00:00:00Z,23
Q2,1998-05-19T00:00:00Z,23
Q2,1998-05-26T00:00:00Z,24
Q2,1998-06-02T00:00:00Z,24
Q2,1998-06-09T00:00:00Z,23
Q2,1998-06-16T00:00:00Z,24
Q2,1998-06-23T00:00:00Z,23
Q2,1998-06-30T00:00:00Z,24
Q2,1998-07-11T00:00:00Z,24
Q2,1998-07-14T00:00:00Z,23
Q2,1998-07-21T00:00:00Z,24
Q2,1998-07-28T00:00:00Z,24
Q2,1998-08-04T00:00:00Z,24
Q2,1998-08-11T00:00:00Z,24
Q2,1998-08-18T00:00:00Z,24
Q2,1998-08-25T00:00:00Z,23
Q2,1998-09-01T00:00:00Z,24
Q2,1998-09-08T00:00:00Z,24
Q2,1998-09-15T00:00:00Z,23
Q2,2000-01-04T00:00:00Z,22
Q2,2000-01-11T00:00:00Z,20.5
Q2,2000-01-18T00:00:00Z,23
Q2,2000-01-25T00:00:00Z,21
Q2,2000-02-01T00:00:00Z,21
Q2,2000-02-08T00:00:00Z,21.5
Q2,2000-02-15T00:00:00Z,22
Q2,2000-02-22T00:00:00Z,22
Q2,2000-02-29T00:00:00Z,23
Q2,2000-03-07T00:00:00Z,20
Q2,2000-03-14T00:00:00Z,20
Q2,2000-06-13T00:00:00Z,23
Q2,2000-07-05T00:00:00Z,24
Q2,2000-08-01T00:00:00Z,24
Q2,2000-08-08T00:00:00Z,23.5
Q2,2000-08-15T00:00:00Z,23
Q2,2000-08-29T00:00:00Z,24
Q2,2000-09-05T00:00:00Z,24.08
Q2,2000-09-12T00:00:00Z,24.5
Q2,2000-10-10T00:00:00Z,23.5
Q2,2000-10-17T00:00:00Z,23
Q2,2000-10-24T00:00:00Z,23
Q2,2000-10-31T00:00:00Z,23.5
Q2,2000-11-14T00:00:00Z,24
Q2,2000-11-28T00:00:00Z,23
Q2,2000-12-05T00:00:00Z,22.5
Q2,2000-12-12T00:00:00Z,22
Q2,2000-12-19T00:00:00Z,22
Q2,2000-12-26T00:00:00Z,21
Q2,2001-01-09T00:00:00Z,23
Q2,2001-01-16T00:00:00Z,23
Q2,2001-01-23T00:00:00Z,22.5
Q2,2001-01-30T00:00:00Z,22
Q2,2001-02-06T00:00:00Z,21.5
Q2,2001-02-13T00:00:00Z,21.5
Q2,2001-02-20T00:00:00Z,21
Q2,2001-03-06T00:00:00Z,21.5
Q2,2001-04-17T00:00:00Z,22
Q2,2001-04-24T00:00:00Z,21.5
Q2,2001-05-01T00:00:00Z,22
Q2,2001-05-08T00:00:00Z,24
Q2,2001-05-15T00:00:00Z,23
Q2,2001-05-22T00:00:00Z,23.5
Q2,2001-05-29T00:00:00Z,23.5
Q2,2001-06-05T00:00:00Z,23
Q2,2001-06-12T00:00:00Z,23
Q2,2001-06-19T00:00:00Z,23
Q2,2001-06-26T00:00:00Z,24
Q2,2001-07-10T00:00:00Z,24
Q2,2001-07-17T00:00:00Z,24.09
Q2,2001-07-24T00:00:00Z,24
Q2,2001-07-31T00:00:00Z,23.5
Q2,2001-08-07T00:00:00Z,24.5
Q2,2001-08-14T00:00:00Z,24
Q2,2001-08-21T00:00:00Z,24
Q2,2001-08-28T00:00:00Z,23.8
Q2,2001-09-04T00:00:00Z,24
Q2,2001-09-11T00:00:00Z,24
Q2,2001-09-18T00:00:00Z,24
Q2,2001-09-25T00:00:00Z,24
Q2,2001-10-09T00:00:00Z,24
Q2,2001-10-16T00:00:00Z,23.5
Q2,2001-10-23T00:00:00Z,24
Q2,2001-10-30T00:00:00Z,23.5
Q2,2001-11-06T00:00:00Z,23
Q2,2001-11-13T00:00:00Z,23
Q2,2001-11-20T00:00:00Z,22
Q2,2001-11-27T00:00:00Z,21.8
Q2,2001-12-04T00:00:00Z,22.3
Q2,2001-12-11T00:00:00Z,23
Q2,2001-12-18T00:00:00Z,22.5
Q2,2001-12-26T00:00:00Z,22.13
Q2,2002-01-02T00:00:00Z,22.66
Q2,2002-01-08T00:00:00Z,22.3
Q2,2002-01-15T00:00:00Z,22
Q2,2002-01-22T00:00:00Z,22
Q2,2002-01-29T00:00:00Z,22
Q2,2002-02-05T00:00:00Z,25.5
Q2,2002-02-12T00:00:00Z,21
Q2,2002-02-19T00:00:00Z,22
Q2,2002-02-26T00:00:00Z,21.3
Q2,2002-03-05T00:00:00Z,21
Q2,2002-03-12T00:00:00Z,21.3
Q2,2002-03-19T00:00:00Z,21.5
Q2,2002-03-26T00:00:00Z,22
Q2,2002-04-02T00:00:00Z,22
Q2,2002-04-09T00:00:00Z,21.5
Q2,2002-04-16T00:00:00Z,21.5
Q2,2002-04-23T00:00:00Z,22.3
Q2,2002-04-30T00:00:00Z,22.3
Q2,2002-05-07T00:00:00Z,22.5
Q2,2002-05-14T00:00:00Z,22.45
Q2,2002-05-21T00:00:00Z,22.5
Q2,2002-05-28T00:00:00Z,22.3
Q2,2002-06-04T00:00:00Z,22.8
Q2,2002-06-11T00:00:00Z,23
Q2,2002-06-18T00:00:00Z,23.5
Q2,2002-06-25T00:00:00Z,23.5
Q2,2002-07-02T00:00:00Z,23.2
Q2,2002-07-09T00:00:00Z,23.5
Q2,2002-07-16T00:00:00Z,23.64
Q2,2002-07-23T00:00:00Z,23.5
Q2,2002-07-30T00:00:00Z,24
Q2,2002-08-06T00:00:00Z,23.8
Q2,2002-08-13T00:00:00Z,23.9
Q2,2002-09-17T00:00:00Z,23.5
Q2,2002-09-24T00:00:00Z,24
Q2,2002-10-01T00:00:00Z,24
Q2,2002-10-08T00:00:00Z,23.8
Q2,2002-10-15T00:00:00Z,23.5
Q2,2002-10-22T00:00:00Z,23.5
Q2,2002-10-29T00:00:00Z,23.2
Q2,2002-11-05T00:00:00Z,23.3
Q2,2002-11-12T00:00:00Z,23.2
Q2,2002-11-19T00:00:00Z,23
Q2,2002-11-26T00:00:00Z,23
Q2,2002-12-03T00:00:00Z,22.5
Q2,2002-12-10T00:00:00Z,22
Q2,2002-12-17T00:00:00Z,22
Q2,2002-12-24T00:00:00Z,22
Q2,2002-12-31T00:00:00Z,22
Q2,2003-01-07T00:00:00Z,22
Q2,2003-01-14T00:00:00Z,22
Q2,2003-01-21T00:00:00Z,21.78
Q2,2003-01-28T00:00:00Z,21.5
Q2,2003-02-04T00:00:00Z,21.8
Q2,2003-02-11T00:00:00Z,21.8
Q2,2003-02-18T00:00:00Z,22
Q2,2003-02-25T00:00:00Z,23
Q2,2003-03-04T00:00:00Z,23
Q2,2003-03-11T00:00:00Z,23.25
Q2,2003-03-18T00:00:00Z,23
Q2,2003-03-25T00:00:00Z,21.65
Q2,2003-04-01T00:00:00Z,21
Q2,2003-04-08T00:00:00Z,21.5
Q2,2003-04-15T00:00:00Z,22
Q2,2003-04-22T00:00:00Z,22.7
Q2,2003-04-29T00:00:00Z,22.5
Q2,2003-05-06T00:00:00Z,22
Q2,2003-05-13T00:00:00Z,22.5
Q2,2003-05-20T00:00:00Z,21.35
Q2,2003-05-27T00:00:00Z,22.8
Q2,2003-06-03T00:00:00Z,22.5
Q2,2003-06-10T00:00:00Z,22.8
Q2,2003-06-17T00:00:00Z,23
Q2,2003-06-24T00:00:00Z,23.5
Q2,2003-07-01T00:00:00Z,23
Q2,2003-07-08T00:00:00Z,24
Q2,2003-07-15T00:00:00Z,23.27
Q2,2003-07-22T00:00:00Z,23.5
Q2,2003-07-29T00:00:00Z,23.5
Q2,2003-08-05T00:00:00Z,23.8
Q2,2003-08-12T00:00:00Z,23.5
Q2,2003-08-19T00:00:00Z,23.5
Q2,2003-08-26T00:00:00Z,23.5
Q2,2003-09-02T00:00:00Z,24
Q2,2003-09-09T00:00:00Z,23.3
Q2,2003-09-16T00:00:00Z,23.5
Q2,2003-09-23T00:00:00Z,23
Q2,2003-09-30T00:00:00Z,23.5
Q2,2003-10-07T00:00:00Z,23
Q2,2003-10-14T00:00:00Z,23.2
Q2,2003-10-21T00:00:00Z,23
Q2,2003-10-28T00:00:00Z,23
Q2,2003-11-04T00:00:00Z,23.3
Q2,2003-11-12T00:00:00Z,22.9
Q2,2003-11-18T00:00:00Z,23
Q2,2003-11-25T00:00:00Z,22.3
Q2,2003-12-02T00:00:00Z,22
Q2,2003-12-09T00:00:00Z,22
Q2,2003-12-16T00:00:00Z,22.5
Q2,2003-12-23T00:00:00Z,21.98
Q2,2003-12-30T00:00:00Z,20.5
Q2,2004-01-07T00:00:00Z,21.2
Q2,2004-01-13T00:00:00Z,22
Q2,2004-01-20T00:00:00Z,21.5
Q2,2004-01-27T00:00:00Z,21.2
Q2,2004-02-03T00:00:00Z,21
Q2,2004-02-10T00:00:00Z,21
Q2,2004-02-17T00:00:00Z,21.2
Q2,2004-02-24T00:00:00Z,20.8
Q2,2004-03-02T00:00:00Z,20.2
Q2,2004-03-09T00:00:00Z,20.8
Q2,2004-03-16T00:00:00Z,21
Q2,2004-03-23T00:00:00Z,21
Q2,2004-03-30T00:00:00Z,20.5
Q2,2004-04-06T00:00:00Z,21.5
Q2,2004-04-13T00:00:00Z,22
Q2,2004-04-20T00:00:00Z,21.5
Q2,2004-04-27T00:00:00Z,21.8
Q2,2004-05-04T00:00:00Z,22
Q2,2004-05-11T00:00:00Z,22
Q2,2004-05-18T00:00:00Z,22
Q2,2004-05-25T00:00:00Z,22.3
Q2,2004-06-01T00:00:00Z,22.8
Q2,2004-06-08T00:00:00Z,23
Q2,2004-06-15T00:00:00Z,23
Q2,2004-06-22T00:00:00Z,23.2
Q2,2004-06-29T00:00:00Z,23.2
Q2,2004-07-06T00:00:00Z,23.5
Q2,2004-07-13T00:00:00Z,23
Q2,2004-07-20T00:00:00Z,23.2
Q2,2004-07-27T00:00:00Z,23
Q2,2004-08-03T00:00:00Z,23.3
Q2,2004-08-10T00:00:00Z,24
Q2,2004-08-17T00:00:00Z,23.8
Q2,2004-08-24T00:00:00Z,23
Q2,2004-09-01T00:00:00Z,24
Q2,2004-09-07T00:00:00Z,23.5
Q2,2004-09-14T00:00:00Z,23.8
Q2,2004-09-21T00:00:00Z,23.3
Q2,2004-09-28T00:00:00Z,23.3
Q2,2004-10-05T00:00:00Z,23.3
Q2,2004-10-12T00:00:00Z,23.5
Q2,2004-10-19T00:00:00Z,23.2
Q2,2004-10-26T00:00:00Z,22.89
Q2,2004-11-02T00:00:00Z,22.3
Q2,2004-11-09T00:00:00Z,22.2
Q2,2004-11-16T00:00:00Z,21.8
Q2,2004-11-23T00:00:00Z,21.5
Q2,2004-11-30T00:00:00Z,21.5
Q2,2004-12-07T00:00:00Z,22.04
Q2,2004-12-14T00:00:00Z,22
Q2,2004-12-21T00:00:00Z,22.79
Q2,2004-12-28T00:00:00Z,21.5
Q2,2005-01-04T00:00:00Z,21
Q2,2005-01-11T00:00:00Z,21.5
Q2,2005-01-18T00:00:00Z,21.3
Q2,2005-01-25T00:00:00Z,21
Q2,2005-02-01T00:00:00Z,20
Q2,2005-02-08T00:00:00Z,20
Q2,2005-02-15T00:00:00Z,21.3
Q2,2005-02-22T00:00:00Z,20
Q2,2005-03-01T00:00:00Z,21.5
Q2,2005-03-08T00:00:00Z,20.5
Q2,2005-03-15T00:00:00Z,21.5
Q2,2005-03-22T00:00:00Z,22
Q2,2005-03-29T00:00:00Z,22.5
Q2,2005-04-05T00:00:00Z,22.5
Q2,2005-04-12T00:00:00Z,22.2
Q2,2005-04-19T00:00:00Z,22.5
Q2,2005-04-26T00:00:00Z,23
Q2,2005-05-03T00:00:00Z,22
Q2,2005-05-10T00:00:00Z,22.5
Q2,2005-05-17T00:00:00Z,23
Q2,2005-05-24T00:00:00Z,23
Q2,2005-05-31T00:00:00Z,23
Q2,2005-06-07T00:00:00Z,23
Q2,2005-06-14T00:00:00Z,23
Q2,2005-06-21T00:00:00Z,23.5
Q2,2005-06-28T00:00:00Z,23.8
Q2,2005-07-05T00:00:00Z,24.3
Q2,2005-07-12T00:00:00Z,23.5
Q2,2005-07-19T00:00:00Z,24.2
Q2,2005-07-26T00:00:00Z,24.5
Q2,2005-08-02T00:00:00Z,25
Q2,2005-08-09T00:00:00Z,24
Q2,2005-08-16T00:00:00Z,24
Q2,2005-08-23T00:00:00Z,24.5
Q2,2005-08-30T00:00:00Z,23.6
Q2,2005-09-06T00:00:00Z,24
Q2,2005-09-13T00:00:00Z,24.4
Q2,2005-09-20T00:00:00Z,23.8
Q2,2005-09-27T00:00:00Z,24
Q2,2005-10-04T00:00:00Z,23
Q2,2005-10-11T00:00:00Z,22.3
Q2,2005-10-18T00:00:00Z,23.3
Q2,2005-10-25T00:00:00Z,23
Q2,2005-11-01T00:00:00Z,23
Q2,2005-11-08T00:00:00Z,23.3
Q2,2005-11-15T00:00:00Z,22.8
Q2,2005-11-22T00:00:00Z,22.3
Q2,2005-11-29T00:00:00Z,21.8
Q2,2005-12-06T00:00:00Z,21.63
Q2,2005-12-13T00:00:00Z,21.9
Q2,2005-12-20T00:00:00Z,21.64
Q2,2005-12-27T00:00:00Z,21.8
Q2,2006-01-03T00:00:00Z,21.29
Q2,2006-01-10T00:00:00Z,21.3
Q2,2006-01-17T00:00:00Z,20.8
Q2,2006-01-24T00:00:00Z,20.8
Q2,2006-01-31T00:00:00Z,20
Q2,2006-02-07T00:00:00Z,21.2
Q2,2006-02-14T00:00:00Z,21.2
Q2,2006-02-21T00:00:00Z,21.2
Q2,2006-02-28T00:00:00Z,21
Q2,2006-03-07T00:00:00Z,21.02
Q2,2006-03-14T00:00:00Z,20.5
Q2,2006-03-21T00:00:00Z,21
Q2,2006-03-28T00:00:00Z,21.3
Q2,2006-04-04T00:00:00Z,21.5
Q2,2006-04-11T00:00:00Z,21.5
Q2,2006-04-18T00:00:00Z,21.2
Q2,2006-04-25T00:00:00Z,22
Q2,2006-05-02T00:00:00Z,22
Q2,2006-05-09T00:00:00Z,21.8
Q2,2006-05-16T00:00:00Z,22.62
Q2,2006-05-23T00:00:00Z,23
Q2,2006-05-30T00:00:00Z,23
Q2,2006-06-06T00:00:00Z,23.3
Q2,2006-06-13T00:00:00Z,23.5
Q2,2006-06-20T00:00:00Z,23.5
Q2,2006-06-27T00:00:00Z,23.5
Q2,2006-07-05T00:00:00Z,23.5
Q2,2006-07-11T00:00:00Z,23.3
Q2,2006-07-18T00:00:00Z,23
Q2,2006-07-26T00:00:00Z,23.3
Q2,2006-08-01T00:00:00Z,23.23
Q2,2006-08-08T00:00:00Z,23.3
Q2,2006-08-15T00:00:00Z,23.4
Q2,2006-08-22T00:00:00Z,24
Q2,2006-09-05T00:00:00Z,23.08
Q2,2006-09-19T00:00:00Z,23
Q2,2006-09-26T00:00:00Z,23.45
Q2,2006-10-03T00:00:00Z,23.5
Q2,2006-10-10T00:00:00Z,23.38
Q2,2006-10-17T00:00:00Z,23.3
Q2,2006-10-24T00:00:00Z,23
Q2,2006-10-31T00:00:00Z,23.3
Q2,2006-11-07T00:00:00Z,22.5
Q2,2006-11-14T00:00:00Z,22.3
Q2,2006-11-21T00:00:00Z,22.5
Q2,2006-11-28T00:00:00Z,22.8
Q2,2006-12-05T00:00:00Z,22
Q2,2006-12-12T00:00:00Z,22
Q2,2006-12-19T00:00:00Z,21.79
Q2,2006-12-26T00:00:00Z,21.76
Q2,2007-01-02T00:00:00Z,21.79
Q2,2007-01-09T00:00:00Z,21.2
Q2,2007-01-16T00:00:00Z,21
Q2,2007-01-23T00:00:00Z,21
Q2,2007-01-30T00:00:00Z,20.8
Q2,2007-02-06T00:00:00Z,21.2
Q2,2007-02-13T00:00:00Z,21
Q2,2007-02-20T00:00:00Z,21.2
Q2,2007-02-27T00:00:00Z,21.5
Q2,2007-03-06T00:00:00Z,21.3
Q2,2007-03-13T00:00:00Z,21
Q2,2007-03-20T00:00:00Z,21.3
Q2,2007-03-27T00:00:00Z,21.5
Q2,2007-04-03T00:00:00Z,20
Q2,2007-04-10T00:00:00Z,22
Q2,2007-04-17T00:00:00Z,21.8
Q2,2007-04-24T00:00:00Z,21.5
Q2,2007-05-01T00:00:00Z,22.5
Q2,2007-05-08T00:00:00Z,22.5
Q2,2007-05-15T00:00:00Z,23
Q2,2007-05-22T00:00:00Z,23
Q2,2007-05-29T00:00:00Z,23
Q2,2007-06-05T00:00:00Z,23
Q2,2007-06-12T00:00:00Z,23
Q2,2007-06-19T00:00:00Z,23
Q2,2007-06-26T00:00:00Z,23.3
Q2,2007-07-03T00:00:00Z,23.8
Q2,2007-07-10T00:00:00Z,23.8
Q2,2007-07-17T00:00:00Z,23.8
Q2,2007-07-24T00:00:00Z,23.8
Q2,2007-07-31T00:00:00Z,23.8
Q2,2007-08-07T00:00:00Z,23.5
Q2,2007-08-14T00:00:00Z,23.5
Q2,2007-08-21T00:00:00Z,23.8
Q2,2007-08-28T00:00:00Z,23.8
Q2,2007-09-04T00:00:00Z,23.5
Q2,2007-09-11T00:00:00Z,23.5
Q2,2007-09-18T00:00:00Z,23.5
Q2,2007-09-25T00:00:00Z,23.5
Q2,2007-10-02T00:00:00Z,23.5
Q2,2007-10-09T00:00:00Z,23
Q2,2007-10-16T00:00:00Z,23
Q2,2007-10-23T00:00:00Z,23
Q2,2007-10-30T00:00:00Z,23
Q2,2007-11-06T00:00:00Z,22.8
Q2,2007-11-13T00:00:00Z,22.3
Q2,2007-11-20T00:00:00Z,22
Q2,2007-11-27T00:00:00Z,22
Q2,2007-12-04T00:00:00Z,22
Q2,2007-12-11T00:00:00Z,21
Q2,2007-12-18T00:00:00Z,21.8
Q2,2008-01-08T00:00:00Z,21.22
Q2,2008-01-15T00:00:00Z,20.8
Q2,2008-01-22T00:00:00Z,21
Q2,2008-01-29T00:00:00Z,21
Q2,2008-02-05T00:00:00Z,21
Q2,2008-02-12T00:00:00Z,21
Q2,2008-02-19T00:00:00Z,21
Q2,2008-02-26T00:00:00Z,20.9
Q2,2008-03-04T00:00:00Z,20.3
Q2,2008-03-11T00:00:00Z,20.1
Q2,2008-03-18T00:00:00Z,20.2
Q2,2008-03-25T00:00:00Z,20.8
Q2,2008-04-01T00:00:00Z,20.7
Q2,2008-04-08T00:00:00Z,21
Q2,2008-04-15T00:00:00Z,21
Q2,2008-04-22T00:00:00Z,21.3
Q2,2008-04-29T00:00:00Z,21.62
Q2,2008-05-06T00:00:00Z,21.46
Q2,2008-05-13T00:00:00Z,22.5
Q2,2008-05-20T00:00:00Z,22
Q2,2008-05-27T00:00:00Z,22.5
Q2,2008-06-03T00:00:00Z,22.5
Q2,2008-06-10T00:00:00Z,22.8
Q2,2008-06-17T00:00:00Z,23
Q2,2008-06-24T00:00:00Z,23
Q2,2008-07-08T00:00:00Z,23
Q2,2008-07-15T00:00:00Z,23.2
Q2,2008-07-22T00:00:00Z,23.8
Q2,2008-07-29T00:00:00Z,23.5
Q2,2008-08-05T00:00:00Z,23.34
Q2,2008-08-12T00:00:00Z,23.66
Q2,2008-08-19T00:00:00Z,23.44
Q2,2008-08-26T00:00:00Z,24
Q2,2008-09-02T00:00:00Z,23.07
Q2,2008-09-09T00:00:00Z,22.78
Q2,2008-09-16T00:00:00Z,23
Q2,2008-09-23T00:00:00Z,22.09
Q2,2008-09-30T00:00:00Z,22.59
Q2,2008-10-07T00:00:00Z,22.64
Q2,2008-10-14T00:00:00Z,22.22
Q2,2008-10-21T00:00:00Z,22.51
Q2,2008-10-28T00:00:00Z,22.37
Q2,2008-11-03T00:00:00Z,22.45
Q2,2008-11-10T00:00:00Z,22.16
Q2,2008-11-18T00:00:00Z,22
Q2,2008-11-25T00:00:00Z,21.46
Q2,2008-12-02T00:00:00Z,21.27
Q2,2008-12-09T00:00:00Z,20.92
Q2,2008-12-16T00:00:00Z,20.9
Q2,2008-12-23T00:00:00Z,20.8
Q2,2008-12-30T00:00:00Z,20.64
Q2,2009-01-05T00:00:00Z,20.96
Q2,2009-01-13T00:00:00Z,20.75
Q2,2009-01-20T00:00:00Z,20.7
Q2,2009-01-27T00:00:00Z,20.96
Q2,2009-02-03T00:00:00Z,20.66
Q2,2009-02-10T00:00:00Z,20.66
Q2,2009-02-17T00:00:00Z,19.94
Q2,2009-02-24T00:00:00Z,20.29
Q2,2009-03-03T00:00:00Z,20.7
Q2,2009-03-10T00:00:00Z,19.37
Q2,2009-03-17T00:00:00Z,19.75
Q2,2009-03-24T00:00:00Z,19.83
Q2,2009-03-31T00:00:00Z,20.03
Q2,2009-04-07T00:00:00Z,20.31
Q2,2009-04-14T00:00:00Z,20.64
Q2,2009-04-21T00:00:00Z,20.91
Q2,2009-04-28T00:00:00Z,20.94
Q2,2009-05-05T00:00:00Z,21.02
Q2,2009-05-12T00:00:00Z,21.08
Q2,2009-05-19T00:00:00Z,21.28
Q2,2009-05-26T00:00:00Z,22.01
Q2,2009-06-02T00:00:00Z,22.42
Q2,2009-06-09T00:00:00Z,21.91
Q2,2009-06-16T00:00:00Z,22.14
Q2,2009-06-23T00:00:00Z,22.17
Q2,2009-06-30T00:00:00Z,22.35
Q2,2009-07-07T00:00:00Z,22.57
Q2,2009-07-14T00:00:00Z,22.77
Q2,2009-07-21T00:00:00Z,22.87
Q2,2009-07-28T00:00:00Z,23.04
Q2,2009-08-04T00:00:00Z,22.89
Q2,2009-08-11T00:00:00Z,22.9
Q2,2009-08-18T00:00:00Z,22.98
Q2,2009-08-25T00:00:00Z,23.01
Q2,2009-09-01T00:00:00Z,23.2
Q2,2009-09-08T00:00:00Z,22.73
Q2,2009-09-15T00:00:00Z,22.6
Q2,2009-09-22T00:00:00Z,22.84
Q2,2009-09-29T00:00:00Z,23
Q2,2009-10-06T00:00:00Z,22.86
Q2,2009-10-13T00:00:00Z,22.84
Q2,2009-10-20T00:00:00Z,22.58
Q2,2009-10-27T00:00:00Z,22.54
Q2,2009-11-03T00:00:00Z,22.14
Q2,2009-11-10T00:00:00Z,21.9
Q2,2009-11-17T00:00:00Z,21.96
Q2,2009-11-24T00:00:00Z,22.24
Q2,2009-12-01T00:00:00Z,21.89
Q2,2009-12-08T00:00:00Z,22
Q2,2009-12-15T00:00:00Z,21.78
Q2,2009-12-22T00:00:00Z,21.2
Q2,2009-12-29T00:00:00Z,22
Q2,2010-01-05T00:00:00Z,21.16
Q2,2010-01-12T00:00:00Z,21.2
Q2,2010-01-19T00:00:00Z,21.44
Q2,2010-01-26T00:00:00Z,21.05
Q2,2010-02-02T00:00:00Z,20.78
Q2,2010-02-09T00:00:00Z,20.9
Q2,2010-02-16T00:00:00Z,21.3
Q2,2010-02-23T00:00:00Z,21.01
Q2,2010-03-02T00:00:00Z,21.47
Q2,2010-03-09T00:00:00Z,20.2
Q2,2010-03-16T00:00:00Z,21.36
Q2,2010-03-23T00:00:00Z,21.76
Q2,2010-03-30T00:00:00Z,21.68
Q2,2010-04-06T00:00:00Z,21.8
Q2,2010-04-13T00:00:00Z,22.4
Q2,2010-04-20T00:00:00Z,22
Q2,2010-04-27T00:00:00Z,21.8
Q2,2010-05-04T00:00:00Z,22
Q2,2010-05-11T00:00:00Z,23
Q2,2010-05-18T00:00:00Z,23
Q2,2010-05-25T00:00:00Z,23.63
Q2,2010-06-01T00:00:00Z,23.3
Q2,2010-06-08T00:00:00Z,23.71
Q2,2010-06-15T00:00:00Z,22.5
Q2,2010-06-22T00:00:00Z,23.36
Q2,2010-06-29T00:00:00Z,23.58
Q2,2010-07-06T00:00:00Z,23.83
Q2,2010-07-13T00:00:00Z,24.13
Q2,2010-07-20T00:00:00Z,23.34
Q2,2010-07-27T00:00:00Z,22.35
Q2,2010-08-03T00:00:00Z,24
Q2,2010-08-10T00:00:00Z,24
Q2,2010-08-24T00:00:00Z,23.1
Q2,2010-09-07T00:00:00Z,23.25
Q2,2010-09-14T00:00:00Z,22.85
Q2,2010-09-21T00:00:00Z,22.75
Q2,2010-09-28T00:00:00Z,22.85
Q2,2010-10-05T00:00:00Z,24.39
Q2,2010-10-12T00:00:00Z,24.11
Q2,2010-10-19T00:00:00Z,23.62
Q2,2010-10-26T00:00:00Z,23.69
Q2,2010-11-02T00:00:00Z,23.84
Q2,2010-11-09T00:00:00Z,23.2
Q2,2010-11-16T00:00:00Z,22.73
Q2,2010-11-23T00:00:00Z,22.36
Q2,2010-11-30T00:00:00Z,22.14
Q2,2010-12-07T00:00:00Z,21.96
Q2,2010-12-14T00:00:00Z,22.38
Q2,2010-12-21T00:00:00Z,22.26
Q2,2010-12-28T00:00:00Z,22.39
Q2,2011-01-04T00:00:00Z,21.01
Q2,2011-01-11T00:00:00Z,22.32
Q2,2011-01-18T00:00:00Z,22.23
Q2,2011-01-25T00:00:00Z,21.85
Q2,2011-02-01T00:00:00Z,21.53
Q2,2011-02-08T00:00:00Z,21.89
Q2,2011-02-15T00:00:00Z,22.01
Q2,2011-02-22T00:00:00Z,21.27
Q2,2011-03-01T00:00:00Z,20.83
Q2,2011-03-08T00:00:00Z,21.14
Q2,2011-03-15T00:00:00Z,20.61
Q2,2011-03-22T00:00:00Z,20.6
Q2,2011-05-03T00:00:00Z,22.42
Q2,2011-05-10T00:00:00Z,22.33
Q2,2011-05-17T00:00:00Z,22.3
Q2,2011-05-24T00:00:00Z,23
Q2,2011-05-31T00:00:00Z,23.47
Q2,2011-06-07T00:00:00Z,22.87
Q2,2011-06-14T00:00:00Z,23.79
Q2,2011-06-21T00:00:00Z,24.01
Q2,2011-06-28T00:00:00Z,23.53
Q2,2011-07-05T00:00:00Z,23.75
Q2,2011-07-12T00:00:00Z,23.61
Q2,2011-07-19T00:00:00Z,23.79
Q2,2011-07-26T00:00:00Z,23.69
Q2,2011-08-02T00:00:00Z,23.92
Q2,2011-08-09T00:00:00Z,23.61
Q2,2011-08-16T00:00:00Z,24.11
Q2,2011-08-30T00:00:00Z,23.88
Q2,2011-09-06T00:00:00Z,23.55
Q2,2011-09-13T00:00:00Z,23.79
Q2,2011-09-20T00:00:00Z,23.37
Q2,2011-09-27T00:00:00Z,23.76
Q2,2011-10-04T00:00:00Z,23.79
Q2,2011-10-11T00:00:00Z,23.65
Q2,2011-10-18T00:00:00Z,23.51
Q2,2011-10-25T00:00:00Z,23.76
Q2,2011-11-01T00:00:00Z,23.43
Q2,2011-11-08T00:00:00Z,23.39
Q2,2011-11-15T00:00:00Z,23.42
Q2,2011-11-22T00:00:00Z,23.1
Q2,2011-11-29T00:00:00Z,22.94
Q2,2011-12-06T00:00:00Z,22.59
Q2,2011-12-13T00:00:00Z,23.34
Q2,2011-12-20T00:00:00Z,21.7
Q2,2011-12-27T00:00:00Z,22.1
Q2,2012-01-03T00:00:00Z,22.2
Q2,2012-01-10T00:00:00Z,21.9
Q2,2012-01-17T00:00:00Z,21.7
Q2,2012-01-24T00:00:00Z,21.3
Q2,2012-01-31T00:00:00Z,21.7
Q2,2012-02-07T00:00:00Z,21.4
Q2,2012-02-14T00:00:00Z,21.6
Q2,2012-02-21T00:00:00Z,21.3
Q2,2012-02-28T00:00:00Z,21.6
Q2,2012-03-06T00:00:00Z,21.6
Q2,2012-03-13T00:00:00Z,21.3
Q2,2012-03-20T00:00:00Z,21.4
Q2,2012-03-27T00:00:00Z,21.7
